1592239064,65,132,123
1592239069,65,132,123
1592239075,65,132,123
1592239080,65,132,123
1592239085,64,131,124
1592239090,64,131,124
1592239095,64,130,125
1592239100,64,130,125
1592239105,64,130,125
1592239110,64,130,125
1592239115,64,130,125
1592239121,64,128,127
1592239126,64,129,126
1592239131,64,130,125
1592239136,64,130,125
1592239141,64,131,124
1592239146,64,131,124
1592239151,64,131,124
1592239156,64,131,124
1592239161,63,130,125
1592239167,63,130,125
1592239172,64,132,123
1592239177,64,132,123
1592239182,64,132,123
1592239187,64,132,123
1592239192,64,132,123
1592239197,64,132,123
1592239202,64,132,123
1592239327,64,133,122
1592239332,64,133,122
1592239337,63,132,123
1592239343,63,132,123
1592239348,64,133,123
1592239353,64,134,122
1592239370,64,133,123
1592239375,64,133,123
1592239380,64,134,123
1592239385,64,134,123
1592239391,64,134,123
1592239396,64,134,123
1592239401,64,134,123
1592239406,64,134,123
1592239411,64,134,123
1592239416,64,134,123
1592239421,64,134,123
1592239426,64,134,123
1592239431,64,134,123
1592239437,64,134,123
1592239442,64,134,123
1592239447,64,134,123
1592239452,64,134,123
1592239457,65,135,122
1592239462,65,135,122
1592239472,65,135,122
1592239478,65,135,122
1592239483,65,135,122
1592239488,65,135,122
1592239493,65,135,122
1592239498,65,135,122
1592239503,65,134,123
1592239508,65,135,122
1592239513,65,135,122
1592239519,65,135,122
1592239524,65,134,123
1592239529,65,134,123
1592239534,64,133,124
1592239539,64,132,125
1592239544,64,132,125
1592239549,64,132,125
1592239554,64,131,126
1592239559,64,131,126
1592239564,64,131,126
1592239570,64,131,126
1592239575,63,130,127
1592239580,62,129,128
1592239585,62,129,128
1592239590,62,129,128
1592239595,63,129,128
1592239600,63,129,128
1592239605,63,129,128
1592239610,63,130,127
1592239615,63,130,127
1592239621,63,130,127
1592239626,63,131,126
1592239631,63,131,126
1592239636,63,131,126
1592239641,63,131,126
1592239646,63,132,125
1592239651,63,133,124
1592239656,64,134,123
1592239662,65,135,122
1592239667,65,135,122
1592239672,65,135,122
1592239677,65,135,122
1592239682,65,135,122
1592239687,65,135,122
1592240054,61,128,129
1592240060,62,129,128
1592240065,62,129,128
1592240070,62,130,127
1592240075,62,130,127
1592240080,62,130,127
1592240085,63,131,126
1592240091,63,131,126
1592240096,63,131,126
1592240101,63,131,126
1592240106,63,131,126
1592240111,62,130,126
1592240116,62,130,126
1592240121,62,130,126
1592240126,62,130,126
1592240132,62,130,126
1592240137,62,130,126
1592240142,62,130,126
1592240147,62,130,126
1592240152,62,130,126
1592240157,62,130,126
1592240162,62,130,126
1592240167,62,130,126
1592240172,62,130,126
1592240178,62,130,126
1592240183,62,130,126
1592240188,60,129,127
1592240193,60,128,128
1592240198,60,128,128
1592240203,60,128,128
1592240208,60,128,128
1592240213,61,128,128
1592240219,61,128,128
1592240224,61,129,127
1592240229,61,129,127
1592240234,61,129,127
1592240239,61,129,127
1592240244,61,129,127
1592240249,61,129,127
1592240254,61,129,127
1592240259,61,129,127
1592240265,61,129,127
1592240270,61,129,127
1592240275,60,129,127
1592240280,60,129,127
1592240285,59,128,128
1592240290,59,128,128
1592240295,60,129,127
1592240300,59,129,127
1592240305,59,129,127
1592240311,59,130,126
1592240316,59,131,125
1592240321,59,132,124
1592240326,59,132,124
1592240331,59,132,124
1592240336,59,132,124
1592240341,59,132,124
1592240346,59,133,123
1592240352,59,132,124
1592240357,59,132,124
1592240362,59,132,124
1592240367,59,132,124
1592240372,59,132,124
1592240377,59,132,124
1592240382,58,133,123
1592240387,59,134,122
1592240393,59,134,122
1592240398,59,134,122
1592240403,59,134,122
1592240408,59,134,122
1592240413,59,133,123
1592240418,59,133,123
1592240423,59,133,123
1592240428,59,133,123
1592240434,59,133,123
1592240439,60,134,122
1592240444,60,134,122
1592240449,60,134,122
1592240454,60,134,122
1592240459,60,134,122
1592240464,61,134,122
1592240469,61,134,122
1592240474,61,134,122
1592240480,62,134,122
1592240485,62,134,122
1592240490,62,134,122
1592240495,62,134,122
1592240500,61,132,124
1592240505,60,131,125
1592240510,60,131,125
1592240515,60,130,126
1592240520,58,129,127
1592240525,58,129,127
1592240530,58,129,127
1592240536,58,130,126
1592240541,57,130,126
1592240546,57,130,126
1592240551,57,130,126
1592240556,57,130,126
1592240561,57,130,126
1592240566,57,130,126
1592240571,57,130,126
1592240576,57,130,126
1592240581,57,129,127
